SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Average_Monthly_Charge,Charge_Difference,Is_Streaming_User,Security_and_Support_Risk,Is_Family,Is_AutoPay,Risk_Segment,short_contract_low_tenure,contract_length,Tenure_Cohorts,total_services,charge_per_service,has_internet,senior_high_charge,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,58,82.5,4828.05,83.24224137931034,-0.7422413793103431,1,1,1,1,0,0,2,3-5 Years,3,20.625,1,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,17,54.6,934.8,54.98823529411764,-0.3882352941176421,1,0,1,0,0,0,1,1-3 Years,4,10.92,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
0,5,80.1,398.55,79.71000000000001,0.38999999999998636,1,1,0,0,0,1,0,0-1 Year,2,26.7,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,61,68.05,4158.25,68.16803278688525,-0.11803278688525154,0,0,1,1,0,0,2,5+ Years,5,11.341666666666667,1,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,69,87.3,6055.55,87.76159420289855,-0.4615942028985529,1,0,1,1,0,0,1,5+ Years,4,17.46,1,1,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,50,114.35,5791.1,115.822,-1.4720000000000084,1,0,0,1,0,0,1,3-5 Years,8,12.705555555555556,1,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,45,24.65,1171.3,26.028888888888886,-1.3788888888888877,0,0,1,1,0,0,2,3-5 Years,2,8.216666666666667,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,10,19.8,196.75,19.675,0.125,0,0,1,1,0,1,0,0-1 Year,1,9.9,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,29,84.45,2467.1,85.07241379310345,-0.6224137931034477,0,0,1,0,1,0,0,1-3 Years,4,16.89,1,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,66,105.95,6975.25,105.68560606060606,0.2643939393939405,1,0,1,1,0,0,1,5+ Years,6,15.135714285714286,1,1,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,12,20.05,264.55,22.045833333333334,-1.9958333333333336,0,0,1,0,0,0,2,0-1 Year,1,10.025,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,58,24.35,1423.85,24.54913793103448,-0.1991379310344783,0,0,0,1,0,0,2,3-5 Years,2,8.116666666666667,0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,8,66.25,546.45,68.30625,-2.0562500000000057,1,1,0,0,1,1,0,0-1 Year,3,16.5625,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,54,24.05,1230.9,22.794444444444448,1.2555555555555529,0,0,1,1,0,0,2,3-5 Years,2,8.016666666666667,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,42,84.35,3571.6,85.03809523809524,-0.6880952380952436,1,0,1,1,0,0,2,3-5 Years,7,10.54375,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,38,99.25,3777.15,99.39868421052631,-0.1486842105263122,1,1,1,1,0,0,0,3-5 Years,5,16.541666666666668,1,0,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,12,84.45,1059.55,88.29583333333333,-3.8458333333333314,1,1,0,0,1,0,0,0-1 Year,3,21.1125,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,14,80.05,1112.3,79.45,0.5999999999999943,0,0,0,1,0,0,0,1-3 Years,3,20.0125,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,68,88.0,6161.9,90.61617647058823,-2.616176470588229,1,0,1,1,0,0,2,5+ Years,8,9.777777777777779,1,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,9,76.85,663.55,73.72777777777777,3.12222222222222,0,1,0,0,1,1,0,0-1 Year,2,25.616666666666664,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,6,83.55,477.55,79.59166666666667,3.9583333333333286,1,1,1,1,0,1,0,0-1 Year,3,20.8875,1,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False
0,67,90.6,6056.15,90.39029850746267,0.20970149253732018,1,0,1,1,0,0,1,5+ Years,4,18.119999999999997,1,0,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
1,52,106.5,5621.85,108.11250000000001,-1.6125000000000114,1,1,1,0,0,0,1,3-5 Years,6,15.214285714285714,1,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
0,40,80.0,3168.75,79.21875,0.78125,0,1,1,0,1,0,0,3-5 Years,3,20.0,1,0,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,1,69.95,69.95,69.95,0.0,0,1,0,0,0,1,0,0-1 Year,1,34.975,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,10,95.1,865.1,86.51,8.58999999999999,1,0,0,1,0,1,0,0-1 Year,4,19.02,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
0,42,25.25,1108.2,26.385714285714286,-1.1357142857142861,0,0,1,0,0,0,2,3-5 Years,2,8.416666666666666,0,0,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,20,71.3,1389.2,69.46000000000001,1.8399999999999892,0,1,0,1,0,0,0,1-3 Years,1,35.65,1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,46,19.95,907.05,19.718478260869563,0.23152173913043583,0,0,0,0,0,0,2,3-5 Years,1,9.975,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,7,96.2,639.7,91.38571428571429,4.814285714285717,1,1,0,0,1,1,0,0-1 Year,4,19.240000000000002,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,70,25.15,1790.15,25.57357142857143,-0.4235714285714316,0,0,1,1,0,0,2,5+ Years,2,8.383333333333333,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,66,102.4,6471.85,98.05833333333334,4.341666666666669,1,0,0,1,0,0,2,5+ Years,5,17.066666666666666,1,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,16,90.8,1442.2,90.1375,0.6624999999999943,1,1,1,1,0,0,0,1-3 Years,4,18.16,1,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,22,25.25,555.4,25.245454545454546,0.004545454545453964,0,0,1,1,0,0,2,1-3 Years,2,8.416666666666666,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,1,69.65,69.65,69.65,0.0,0,1,0,0,1,1,0,0-1 Year,1,34.825,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,3,30.75,82.85,27.616666666666664,3.1333333333333364,0,1,1,0,1,1,0,0-1 Year,1,15.375,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,11,55.6,580.8,52.8,2.8000000000000043,0,0,0,0,1,1,0,0-1 Year,3,13.9,1,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,20.0,40.9,20.45,-0.4499999999999993,0,0,0,0,0,1,0,0-1 Year,1,10.0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,17,93.85,1625.65,95.62647058823529,-1.7764705882352985,1,0,0,0,1,0,0,1-3 Years,4,18.77,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,1,70.1,70.1,70.1,0.0,0,1,0,0,1,1,0,0-1 Year,1,35.05,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,20.2,20.2,20.2,0.0,0,0,0,0,0,1,0,0-1 Year,1,10.1,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,44.0,44.0,44.0,0.0,0,1,1,0,1,1,0,0-1 Year,1,22.0,1,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,64,24.7,1642.75,25.66796875,-0.9679687500000007,0,0,0,0,0,0,1,5+ Years,2,8.233333333333333,0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,2,78.55,149.55,74.775,3.7749999999999915,0,1,0,0,1,1,0,0-1 Year,3,19.6375,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,1,80.3,80.3,80.3,0.0,0,0,1,0,1,1,0,0-1 Year,3,20.075,1,1,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,53.8,3952.45,54.89513888888889,-1.09513888888889,1,0,1,1,0,0,2,5+ Years,4,10.76,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False
0,72,116.95,8594.4,119.36666666666666,-2.416666666666657,1,0,1,1,0,0,2,5+ Years,8,12.994444444444445,1,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,67,67.85,4627.65,69.06940298507462,-1.2194029850746233,1,0,1,0,0,0,2,5+ Years,5,11.308333333333332,1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1,72,73.45,5329.0,74.01388888888889,-0.5638888888888829,1,1,1,1,0,0,2,5+ Years,5,12.241666666666667,1,1,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False
1,65,108.8,7082.45,108.96076923076923,-0.16076923076923322,1,1,1,1,0,0,0,5+ Years,6,15.542857142857143,1,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,72,19.75,1567.0,21.76388888888889,-2.0138888888888893,0,0,1,0,0,0,2,5+ Years,1,9.875,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,20,89.4,1871.15,93.5575,-4.157499999999999,1,0,0,1,0,0,0,1-3 Years,4,17.880000000000003,1,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,2,86.85,156.35,78.175,8.674999999999997,1,1,1,0,0,1,0,0-1 Year,3,21.7125,1,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,70,99.35,6944.5,99.20714285714286,0.1428571428571388,1,0,1,1,0,0,2,5+ Years,6,14.192857142857141,1,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False
0,68,44.8,2983.65,43.87720588235294,0.922794117647058,1,0,1,0,0,0,1,5+ Years,3,11.2,1,0,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,49,88.2,4159.45,84.88673469387754,3.31326530612246,0,0,1,0,1,0,0,3-5 Years,5,14.700000000000001,1,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,68,54.1,3794.5,55.8014705882353,-1.7014705882352956,1,0,1,1,0,0,2,5+ Years,4,10.82,1,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,30,19.7,625.05,20.834999999999997,-1.134999999999998,0,0,0,0,0,0,1,1-3 Years,1,9.85,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,34,64.35,2053.05,60.38382352941177,3.9661764705882234,1,0,0,0,0,0,1,1-3 Years,4,12.87,1,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,58,99.25,5846.65,100.80431034482758,-1.5543103448275843,1,0,1,1,0,0,1,3-5 Years,5,16.541666666666668,1,0,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
0,12,21.05,235.8,19.650000000000002,1.3999999999999986,0,0,1,1,0,0,0,0-1 Year,1,10.525,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,19,55.0,1046.5,55.078947368421055,-0.07894736842105488,0,0,0,1,0,0,0,1-3 Years,3,13.75,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,24,89.55,2259.35,94.13958333333333,-4.589583333333337,1,0,0,0,1,0,0,1-3 Years,4,17.91,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
0,22,94.7,1914.9,87.0409090909091,7.6590909090909065,1,1,1,1,0,0,0,1-3 Years,4,18.94,1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False
1,59,93.85,5574.75,94.48728813559322,-0.6372881355932236,1,1,1,1,0,0,0,3-5 Years,4,18.77,1,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,22,25.25,566.5,25.75,-0.5,0,0,0,0,0,0,2,1-3 Years,2,8.416666666666666,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,56,54.05,2959.8,52.853571428571435,1.1964285714285623,1,0,1,1,0,0,1,3-5 Years,4,10.809999999999999,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
1,32,90.95,2897.95,90.5609375,0.3890625000000085,1,1,0,0,1,0,0,1-3 Years,3,22.7375,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,1,19.2,19.2,19.2,0.0,0,0,0,0,1,1,0,0-1 Year,1,9.6,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,72,106.1,7848.5,109.00694444444444,-2.9069444444444485,1,0,1,1,0,0,1,5+ Years,6,15.157142857142857,1,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,70,76.1,5264.25,75.20357142857142,0.8964285714285722,1,0,1,1,0,0,2,5+ Years,6,10.87142857142857,1,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,18,99.85,1776.95,98.71944444444445,1.1305555555555458,1,0,0,1,0,0,0,1-3 Years,5,16.641666666666666,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
0,70,79.15,5536.5,79.09285714285714,0.057142857142864045,1,0,1,0,0,0,2,5+ Years,7,9.89375,1,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,66,75.1,5013.0,75.95454545454545,-0.8545454545454589,1,0,1,0,0,0,1,5+ Years,6,10.728571428571428,1,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,51,34.2,1782.0,34.94117647058823,-0.7411764705882291,0,0,1,1,0,0,2,3-5 Years,2,11.4,1,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,6,19.85,138.85,23.141666666666666,-3.2916666666666643,0,0,1,1,0,1,0,0-1 Year,1,9.925,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,2,93.85,196.75,98.375,-4.525000000000006,1,1,0,0,1,1,0,0-1 Year,4,18.77,1,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,67,50.55,3260.1,48.65820895522388,1.8917910447761201,0,0,0,1,0,0,2,5+ Years,2,16.849999999999998,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,55.35,165.2,55.06666666666666,0.28333333333333854,0,0,0,0,1,1,0,0-1 Year,3,13.8375,1,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,71,19.9,1355.1,19.085915492957746,0.8140845070422529,0,0,0,1,0,0,2,5+ Years,1,9.95,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,17,56.1,946.95,55.70294117647059,0.397058823529413,0,0,0,0,0,0,1,1-3 Years,3,14.025,1,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,45,100.85,4740.0,105.33333333333333,-4.483333333333334,1,1,0,1,0,0,0,3-5 Years,5,16.808333333333334,1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False
0,8,19.75,145.0,18.125,1.625,0,0,1,0,0,0,1,0-1 Year,1,9.875,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,71,85.75,6223.8,87.65915492957747,-1.9091549295774684,1,0,1,1,0,0,2,5+ Years,8,9.527777777777779,1,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,68,86.45,5762.95,84.74926470588235,1.7007352941176492,0,1,1,1,0,0,1,5+ Years,4,17.29,1,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
0,2,80.65,144.15,72.075,8.575000000000003,1,1,0,0,1,1,0,0-1 Year,2,26.883333333333336,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,37,19.8,813.3,21.98108108108108,-2.1810810810810786,0,0,0,0,0,0,2,3-5 Years,1,9.9,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,31,88.65,2683.2,86.55483870967741,2.0951612903225936,1,1,1,1,0,0,0,1-3 Years,4,17.73,1,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,64,103.5,6548.65,102.32265625,1.1773437500000057,1,0,0,1,0,0,0,5+ Years,6,14.785714285714286,1,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False
0,52,80.95,4233.95,81.42211538461538,-0.4721153846153783,1,0,0,1,0,0,2,3-5 Years,6,11.564285714285715,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
1,54,65.25,3529.95,65.36944444444444,-0.11944444444444002,1,0,0,1,0,0,1,3-5 Years,4,13.05,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,42,74.15,3229.4,76.89047619047619,-2.740476190476187,0,0,1,1,0,0,0,3-5 Years,2,24.71666666666667,1,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,27,19.4,529.8,19.62222222222222,-0.22222222222222143,0,0,0,0,1,0,0,1-3 Years,1,9.7,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,5,80.7,374.8,74.96000000000001,5.739999999999995,0,0,0,0,1,1,0,0-1 Year,3,20.175,1,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,71,84.2,5956.85,83.8992957746479,0.3007042253521064,1,0,1,1,0,0,2,5+ Years,7,10.525,1,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,7,89.35,631.85,90.26428571428572,-0.9142857142857252,1,1,0,1,0,1,0,0-1 Year,4,17.869999999999997,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0,4,29.15,110.05,27.5125,1.6374999999999993,0,0,0,0,0,1,0,0-1 Year,1,14.575,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,9,59.9,542.4,60.266666666666666,-0.36666666666666714,1,1,0,0,0,1,0,0-1 Year,3,14.975,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,72,108.65,7726.35,107.31041666666667,1.3395833333333371,1,0,1,1,0,0,2,5+ Years,7,13.58125,1,0,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,62,84.95,5150.55,83.0733870967742,1.876612903225805,1,0,1,0,0,0,2,5+ Years,7,10.61875,1,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,71,23.9,1626.4,22.907042253521126,0.9929577464788721,0,0,1,1,0,0,2,5+ Years,2,7.966666666666666,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,14,89.95,1178.4,84.17142857142858,5.778571428571425,1,0,0,0,1,0,0,1-3 Years,4,17.990000000000002,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,2,70.35,120.25,60.125,10.224999999999994,0,1,1,0,1,1,0,0-1 Year,1,35.175,1,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,48,103.85,4946.05,103.04270833333334,0.8072916666666572,1,0,0,0,1,0,0,3-5 Years,6,14.835714285714285,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,72,112.75,8192.6,113.78611111111111,-1.0361111111111114,1,0,0,1,0,0,2,5+ Years,8,12.527777777777779,1,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,19,34.95,610.2,32.11578947368421,2.8342105263157933,0,0,1,0,0,0,0,1-3 Years,2,11.65,1,0,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,18,50.3,908.75,50.486111111111114,-0.1861111111111171,0,0,1,0,0,0,0,1-3 Years,2,16.766666666666666,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,54,80.6,4299.95,79.6287037037037,0.9712962962962877,1,0,0,0,0,0,2,3-5 Years,6,11.514285714285714,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False
0,33,107.55,3645.5,110.46969696969697,-2.9196969696969717,1,1,0,0,1,0,0,1-3 Years,6,15.364285714285714,1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
0,6,78.65,483.3,80.55,-1.8999999999999915,1,0,0,1,0,1,0,0-1 Year,6,11.235714285714286,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,57,49.9,2782.4,48.8140350877193,1.0859649122807014,1,0,1,1,0,0,0,3-5 Years,4,9.98,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False
0,17,20.5,365.8,21.51764705882353,-1.0176470588235311,0,0,0,0,0,0,1,1-3 Years,1,10.25,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,74.3,74.3,74.3,0.0,0,1,0,1,0,1,0,0-1 Year,2,24.766666666666666,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,1,20.35,20.35,20.35,0.0,0,0,1,0,0,0,2,0-1 Year,1,10.175,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,57,19.6,1170.55,20.5359649122807,-0.9359649122806992,0,0,1,0,0,0,2,3-5 Years,1,9.8,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,19.7,19.7,19.7,0.0,0,0,0,0,0,1,0,0-1 Year,1,9.85,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,39,89.55,3474.45,89.08846153846153,0.461538461538467,0,0,1,0,0,0,1,3-5 Years,5,14.924999999999999,1,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,33,68.25,2171.15,65.79242424242425,2.4575757575757535,0,1,0,0,1,0,0,1-3 Years,1,34.125,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,60,95.4,5812.0,96.86666666666666,-1.4666666666666544,1,0,1,1,0,0,1,3-5 Years,5,15.9,1,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,24,93.15,2231.05,92.96041666666667,0.18958333333333144,1,1,1,0,1,0,0,1-3 Years,4,18.630000000000003,1,1,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
0,33,80.1,2603.3,78.88787878787879,1.212121212121204,0,0,0,1,0,0,1,1-3 Years,3,20.025,1,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,70,105.55,7195.35,102.79071428571429,2.75928571428571,1,0,1,1,0,0,1,5+ Years,6,15.078571428571427,1,1,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,36,95.0,3440.25,95.5625,-0.5625,1,1,1,1,0,0,0,1-3 Years,4,19.0,1,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
0,72,108.5,8003.8,111.16388888888889,-2.6638888888888914,1,0,1,1,0,0,1,5+ Years,7,13.5625,1,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
